case_id,party_number,victim_number,accident_year,collision_time,day_of_week,weather_1,primary_coll_factor,type_of_collision,at_fault,party_sex,party_soberiety,oaf_1,move_pre_acc,vehicle_year,vehicle_make,stwd_vehicle_type,race,road_surface,road_cond_1,lighting,point_x,point_y,victim_age,severe_injury,safety_equip_used,victim_sex,victim_seating_postion,victim_ejected
90520931,2,1,2017,905,2,A,A,C,N,M,A,N,H,2003,DODG,D,H,A,H,A,-118.1209313,33.96568531,44,0,GM,M,1,0
90658078,1,1,2018,650,5,A,A,D,Y,M,A,N,E,1991,GMC,D,H,A,H,A,-118.0277863,33.92309189,57,0,GM,M,1,0
90658078,1,2,2018,650,5,A,A,D,Y,M,A,N,E,1991,GMC,D,H,A,H,A,-118.0277863,33.92309189,57,0,GM,F,3,0
90680068,2,1,2018,1000,6,C,A,D,N,M,A,N,B,2014,FORD,D,B,B,H,A,-118.1045609,33.88737869,63,0,GM,M,1,0
8287079,1,1,2017,1320,2,A,A,C,Y,F,H,I,B,2003,DODGE,D,W,A,H,A,-118.1512801,34.68942009,61,0,GM,F,1,0
8353162,2,1,2017,1240,7,A,A,A,N,M,A,N,E,1999,TOYOTA,D,W,A,H,A,-118.3703501,34.21572008,53,0,GL,M,1,0
8515250,2,1,2017,1320,3,A,A,D,N,M,A,N,B,1984,FORD,D,W,A,H,A,-118.4052701,34.22166004,52,0,GP,M,1,0
8528388,1,1,2017,1248,6,A,A,D,Y,F,A,E,B,2007,GMC,D,W,A,H,A,-118.145426,34.609165,57,0,GM,F,1,0
8959840,1,1,2019,2300,1,A,A,D,Y,M,A,N,B,2019,RAM,D,H,A,H,C,-117.7593231,34.069561,26,0,GL,M,1,0
90474636,1,1,2017,1738,5,A,A,C,Y,M,B,A,B,1998,CHEV,D,H,A,H,A,-117.8915593,34.12082215,26,0,GL,M,1,0
90536773,2,1,2017,1110,2,A,A,C,N,M,A,N,A,1994,TOYOTA,D,H,A,H,A,-118.1572104,34.02039246,67,0,GM,M,1,0
8613016,2,1,2018,1710,3,A,A,D,N,F,A,N,B,2009,GMC,D,H,A,H,A,-118.3703308,34.20479965,29,0,GM,F,1,0
8625200,2,1,2018,1706,1,A,A,D,N,M,A,N,B,2010,CHEVROLET,D,H,A,H,A,-117.8790283,34.08612061,29,0,GL,M,1,0
8635424,2,1,2018,2245,5,A,A,A,N,F,A,ZZ,B,2001,FORD,D,H,A,H,C,-118.2783737,34.00379944,52,0,GM,F,1,0
8635424,2,2,2018,2245,5,A,A,A,N,F,A,ZZ,B,2001,FORD,D,H,A,H,C,-118.2783737,34.00379944,68,0,GM,F,5,0
8635424,2,3,2018,2245,5,A,A,A,N,F,A,ZZ,B,2001,FORD,D,H,A,H,C,-118.2783737,34.00379944,5,0,GM,M,6,0
8644696,2,1,2018,1555,4,A,A,B,N,M,A,N,B,2015,TOYOTA,D,H,A,H,A,-118.3934631,34.14402771,43,0,GM,M,1,0
8662417,2,1,2018,1417,4,A,A,D,N,M,A,N,A,2014,FORD,D,A,A,H,A,-118.1129684,34.13587189,55,0,GM,M,1,0
8725006,1,1,2018,1800,5,A,A,C,Y,M,A,A,L,2011,CHEVROLET,D,H,A,H,A,-118.4487228,34.20119095,32,0,CM,F,2,0
8791424,1,1,2019,1819,2,A,A,B,N,F,A,N,B,2006,FORD,D,H,A,H,C,-118.2235947,33.95595169,10,0,GM,M,3,0
8791978,2,1,2019,745,5,A,A,C,N,M,A,G,B,2004,CHEVROLET,D,H,A,H,A,-118.2827301,34.00830078,46,0,GM,M,1,0
8899407,1,1,2019,1151,5,A,A,E,Y,M,A,A,C,2019,DODGE,D,B,A,H,A,-118.4817886,34.10940552,36,0,EL,M,1,0
8929197,3,1,2019,1020,6,A,A,B,N,M,A,N,B,2010,DODGE,D,W,A,H,A,-118.5742111,34.44483948,998,0,GM,F,3,0
90945922,1,1,2019,517,6,C,A,C,Y,M,A,N,H,1993,TOYO,D,H,B,H,C,-117.8135834,34.02186584,47,0,GP,M,1,0
90945922,1,2,2019,517,6,C,A,C,Y,M,A,N,H,1993,TOYO,D,H,B,H,C,-117.8135834,34.02186584,45,0,GM,M,3,0
90997226,1,1,2019,2305,6,B,A,E,Y,M,A,N,R,2007,CHEV,D,H,B,H,C,-118.2746887,34.03393936,18,0,GM,M,1,0
90997226,1,2,2019,2305,6,B,A,E,Y,M,A,N,R,2007,CHEV,D,H,B,H,C,-118.2746887,34.03393936,19,0,GM,M,3,0
90997226,1,3,2019,2305,6,B,A,E,Y,M,A,N,R,2007,CHEV,D,H,B,H,C,-118.2746887,34.03393936,19,0,GP,M,6,0
91056141,3,1,2019,735,2,A,A,C,N,M,A,G,A,2013,FORD,D,H,A,H,A,-118.4504547,34.4051857,39,0,GM,M,1,0
8416252,1,1,2017,1610,7,A,A,C,Y,F,A,A,B,2008,FORD,D,H,A,H,A,-118.4664201,34.21805008,33,0,GL,F,3,0
8703530,1,1,2018,1415,5,A,A,A,Y,M,A,N,B,1993,FORD,D,H,A,H,A,-118.5032959,34.25027084,26,0,HM,M,1,0
8907395,2,1,2019,1320,5,A,A,C,N,M,A,N,B,2006,FORD,D,W,A,H,A,-118.397438,33.91944122,88,0,GL,M,1,0
8977695,1,1,2019,745,1,A,A,A,Y,M,A,N,E,2013,FORD,D,O,A,H,A,-118.4212112,33.99124908,54,0,GM,M,1,0
90517357,2,1,2017,1740,1,A,A,C,N,M,A,N,H,2016,CHEV,D,H,A,H,A,-118.13239,34.15199796,36,0,GM,M,1,0
90572366,2,1,2017,1500,2,A,A,C,N,M,A,N,A,2005,CHEV,D,H,A,H,A,-118.1120916,33.87706932,40,0,GP,F,4,0
90572366,2,2,2017,1500,2,A,A,C,N,M,A,N,A,2005,CHEV,D,H,A,H,A,-118.1120916,33.87706932,40,0,GM,M,1,0
90572366,2,3,2017,1500,2,A,A,C,N,M,A,N,A,2005,CHEV,D,H,A,H,A,-118.1120916,33.87706932,20,0,GP,M,6,0
90605244,1,1,2017,1305,5,A,A,C,Y,M,A,N,B,1994,FORD,D,H,A,H,A,-118.2068793,33.81947,57,0,GM,M,1,0
90704734,2,1,2018,940,3,A,A,C,N,M,A,G,A,2001,FORD,D,H,A,H,A,-118.1735306,34.01918411,73,0,GM,M,1,0
90708848,2,1,2018,1155,2,A,A,D,N,M,A,N,B,1972,CHEV,D,H,A,H,A,-118.265419,33.88965225,34,0,GM,M,1,0
90973957,2,1,2019,1535,5,A,A,C,N,M,A,G,A,2006,CHEV,D,H,A,H,A,-118.1704636,33.94619751,18,0,GM,M,1,0
91018670,2,1,2019,1515,1,A,A,C,N,M,A,N,H,1999,GMC,D,H,A,H,A,-118.0673523,34.00072479,45,0,GM,M,1,0
8405622,2,1,2017,945,5,A,A,C,N,M,A,N,H,2001,DODGE,D,W,A,H,A,-118.6145953,34.1840884,55,0,GM,M,1,0
8522575,2,1,2017,1700,5,A,A,B,N,M,A,N,A,2013,NISSAN,D,H,A,H,B,-118.48365,34.18740999,64,0,GM,M,1,0
8522575,2,2,2017,1700,5,A,A,B,N,M,A,N,A,2013,NISSAN,D,H,A,H,B,-118.48365,34.18740999,31,0,GM,M,3,0
8561819,2,1,2018,1628,7,A,A,D,N,M,A,N,B,1979,CHEVROLET,D,H,A,H,A,-117.9582291,34.01980972,79,0,GM,M,1,0
8591521,1,1,2018,900,5,A,A,C,Y,M,A,A,B,2001,FORD,D,W,B,H,A,-118.5622864,34.21946716,59,0,GM,M,1,0
8612294,2,1,2018,700,4,A,A,C,N,M,A,N,A,1994,CHEVROLET,D,H,A,H,A,-118.378952,34.17201233,61,0,GM,M,1,0
8690944,1,1,2018,1651,4,A,A,D,Y,M,A,N,B,2007,TOYOTA,D,H,A,H,A,-118.367157,33.90174866,22,0,GL,M,1,0
8700282,1,1,2018,1620,2,A,A,C,Y,M,A,N,B,2004,CHEVROLET,D,H,A,H,A,-117.9434967,34.03665543,50,0,GM,M,1,0
8715515,1,1,2018,135,4,A,A,E,Y,M,A,N,C,2002,FORD,D,W,A,H,C,-118.5535507,34.23091507,37,0,HM,M,1,0
8727446,2,1,2017,38,6,A,A,D,N,M,A,N,B,2006,FORD,D,H,A,H,C,-118.1518601,34.07559007,998,0,GM,F,3,0
8844383,1,1,2019,1831,5,A,A,A,Y,M,D,N,E,2000,TOYOTA,D,W,A,H,A,-118.0986404,34.14609909,74,0,GM,M,1,0
8862405,1,1,2019,2225,7,A,A,C,Y,M,A,N,B,2011,CHEVROLET,D,H,A,G,C,-118.3852158,33.96538162,23,0,GL,M,1,0
8872378,1,1,2019,929,2,B,A,D,Y,M,A,N,B,2008,FORD,D,W,A,H,A,-118.0942993,34.15172195,32,0,GM,M,1,0
90410046,1,1,2017,438,3,A,A,B,Y,F,A,F,N,2003,TOYO,D,W,A,H,D,-118.0086301,34.5796113,30,0,GM,F,1,0
90567739,2,1,2017,225,1,A,A,B,N,F,A,N,A,2013,TOYT,D,O,A,H,C,-118.4930107,34.2743655,30,0,GM,F,1,0
90762142,2,1,2018,800,4,A,A,C,N,M,A,N,H,2014,CHEV,D,B,A,H,A,-118.3974609,34.15436554,53,0,GM,M,1,0
91043755,1,1,2019,1820,6,A,A,D,Y,M,A,N,E,2015,TOYT,D,H,A,H,A,-117.9273834,34.02647018,70,0,GP,F,6,0
91065556,1,1,2019,1250,5,A,A,D,Y,M,A,N,L,1974,CHEVY,D,W,A,H,A,-118.4233551,34.4500885,74,0,GP,M,1,0
8332833,2,1,2017,1000,3,A,A,D,N,M,A,N,E,2002,TOYOTA,D,H,A,H,A,-118.53608,34.22075004,18,0,GM,M,1,0
8410228,1,1,2017,1125,2,A,A,D,Y,M,A,N,F,2006,CHEVROLET,D,H,A,H,A,-118.2635103,33.79357648,32,0,GM,F,3,0
8410228,1,2,2017,1125,2,A,A,D,Y,M,A,N,F,2006,CHEVROLET,D,H,A,H,A,-118.2635103,33.79357648,5,0,GM,M,5,0
8410228,1,3,2017,1125,2,A,A,D,Y,M,A,N,F,2006,CHEVROLET,D,H,A,H,A,-118.2635103,33.79357648,3,0,GM,M,6,0
8692024,2,1,2018,1700,3,A,A,D,N,F,A,N,B,2007,FORD,D,H,A,H,A,-118.4435272,34.2399292,68,0,GM,F,1,0
8692024,2,2,2018,1700,3,A,A,D,N,F,A,N,B,2007,FORD,D,H,A,H,A,-118.4435272,34.2399292,30,0,GM,F,3,0
8868930,2,1,2019,1430,5,A,A,D,N,M,A,N,B,2011,FORD,D,O,A,H,A,-118.2604599,34.03240967,34,0,GL,M,3,0
8868930,2,2,2019,1430,5,A,A,D,N,M,A,N,B,2011,FORD,D,O,A,H,A,-118.2604599,34.03240967,39,0,GL,M,1,0
8879044,2,1,2019,1101,2,A,A,C,N,M,A,N,A,2019,GMC,D,H,A,H,A,-118.3440399,34.07588577,22,0,GM,M,1,0
8986180,1,1,2019,2135,1,A,A,D,Y,M,A,N,D,2014,DODGE,D,W,A,H,C,-118.2140884,34.13911057,34,0,GM,F,3,0
9024186,2,1,2019,1400,3,A,A,A,N,M,A,N,C,2015,FORD,D,W,A,H,A,-118.3407669,34.25958633,70,0,GL,M,1,0
90410270,2,1,2017,850,3,A,A,C,N,M,A,N,B,1993,GMC,D,W,A,H,A,-118.0942421,33.84982519,56,0,GM,M,1,0
90483218,3,1,2017,1620,7,A,A,B,N,M,A,N,B,2004,TOYO,D,H,A,H,A,-118.0421729,34.06885965,20,0,GP,F,2,0
90483218,3,2,2017,1620,7,A,A,B,N,M,A,N,B,2004,TOYO,D,H,A,H,A,-118.0421729,34.06885965,49,0,GL,F,3,0
90483218,3,3,2017,1620,7,A,A,B,N,M,A,N,B,2004,TOYO,D,H,A,H,A,-118.0421729,34.06885965,15,0,GP,F,4,0
90787698,2,1,2018,2150,2,A,A,E,N,M,A,N,A,2004,DODG,D,H,A,H,C,-118.0292206,33.92253876,47,0,GM,M,1,0
90884368,2,1,2018,430,6,A,A,D,N,M,A,N,B,2006,CHEV,D,H,A,H,C,-117.8268967,34.616539,12,0,GL,M,3,0
90989731,1,1,2019,1945,1,A,A,D,Y,F,A,N,B,2001,FORD,D,H,A,H,C,-118.3003006,33.94002151,58,0,GM,F,1,0
91003222,1,1,2019,355,1,A,A,E,Y,M,B,A,R,2018,FORD,D,H,A,H,C,-118.2351761,34.05369949,33,0,GL,M,1,0
8304977,1,1,2017,940,5,A,A,D,Y,M,H,N,J,1999,TOYOTA,D,H,A,H,A,-118.4661513,34.17198029,51,0,GM,M,1,0
8566686,2,1,2018,1235,4,A,A,A,N,M,A,N,B,2015,FORD,D,H,A,A,A,-118.4661102,34.04291916,68,0,GM,M,1,3
8736725,2,1,2018,1345,2,A,A,D,N,M,A,A,B,2003,GMC,D,H,A,H,A,-118.4143829,34.2762413,30,0,GM,M,1,0
8736725,2,2,2018,1345,2,A,A,D,N,M,A,A,B,2003,GMC,D,H,A,H,A,-118.4143829,34.2762413,10,0,GM,M,3,0
8750408,2,1,2018,1120,6,A,A,C,N,M,A,N,A,2014,TOYOTA,D,H,A,H,A,-118.2564163,33.96197891,51,0,GM,M,1,0
8834157,1,1,2019,1850,5,B,A,G,N,M,A,N,B,2001,FORD,D,H,B,H,C,-118.4172516,34.01298141,43,0,GM,M,3,0
8940943,2,1,2019,944,7,A,A,D,N,M,A,ZZ,B,2003,DODGE,D,H,A,H,A,-118.1252899,33.88354874,24,0,GM,M,1,0
90518762,1,1,2017,548,4,B,A,E,Y,M,A,N,C,2016,NISS,D,W,A,H,B,-117.8385422,34.00160734,35,0,GL,M,1,0
90585064,2,1,2017,1044,3,A,A,D,N,M,A,N,B,2000,GMC,D,B,A,H,A,-118.3344801,34.00002006,61,0,GM,M,1,0
90621957,1,1,2017,920,6,A,A,E,N,M,A,N,R,1997,GMC,D,H,A,H,A,-118.2449018,34.02397607,34,0,GM,M,1,0
90806144,2,1,2018,545,3,B,A,C,N,M,A,N,A,2004,GMC,D,H,A,H,C,-118.3488007,34.03444672,42,0,GM,M,1,0
90824509,2,1,2018,2037,7,A,A,D,N,M,A,N,B,2005,CHEV,D,O,A,H,C,-118.6061172,34.44078064,47,0,GL,M,1,0
90950412,1,1,2019,114,1,A,A,E,Y,M,B,A,R,2005,CHEV,D,H,A,H,C,-118.2709122,33.92738724,29,1,GL,M,1,0
91135882,1,1,2019,318,5,B,A,F,Y,M,A,N,B,2008,TOYO,D,H,C,H,D,-118.2173691,34.49586105,29,0,GM,M,1,0
8412038,2,1,2017,1245,6,A,A,A,N,M,A,N,B,2007,TOYOTA,D,H,A,H,A,-118.2808901,33.77896004,40,0,GL,M,1,0
8433420,1,1,2017,1710,3,A,A,D,Y,M,A,N,B,2005,CHEVROLET,D,W,A,H,A,-118.3987101,34.19394005,20,0,GL,M,1,0
8433420,1,2,2017,1710,3,A,A,D,Y,M,A,N,B,2005,CHEVROLET,D,W,A,H,A,-118.3987101,34.19394005,18,0,GL,F,3,0
8654735,1,1,2018,1455,5,A,A,D,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.4463196,34.02447128,51,0,GL,M,3,0
8681522,2,1,2018,2230,7,A,A,D,N,M,A,N,B,2017,FORD,D,H,A,H,C,-118.3741302,34.14189911,26,0,GL,F,3,0
8681522,2,2,2018,2230,7,A,A,D,N,M,A,N,B,2017,FORD,D,H,A,H,C,-118.3741302,34.14189911,25,0,GL,F,4,0
8681522,2,3,2018,2230,7,A,A,D,N,M,A,N,B,2017,FORD,D,H,A,H,C,-118.3741302,34.14189911,25,0,GL,M,6,0
8707402,2,1,2018,1801,3,A,A,B,N,F,A,N,B,1997,TOYOTA,D,W,A,H,A,-118.0862122,33.91017151,60,0,GL,F,1,0
8723241,1,1,2018,1144,2,A,A,D,Y,M,A,N,B,1988,NISSAN,D,H,A,H,A,-118.3613205,33.87662125,33,0,GM,M,3,0
8831544,2,1,2019,1926,6,A,A,D,N,M,A,N,B,2014,RAM,D,H,A,H,C,-118.1539154,34.08522797,17,0,GM,M,4,0
8831544,2,2,2019,1926,6,A,A,D,N,M,A,N,B,2014,RAM,D,H,A,H,C,-118.1539154,34.08522797,17,0,GM,M,3,0
8831544,2,3,2019,1926,6,A,A,D,N,M,A,N,B,2014,RAM,D,H,A,H,C,-118.1539154,34.08522797,43,0,GM,M,1,0
8847390,1,1,2019,1800,7,A,A,D,Y,M,A,N,B,2012,TOYOTA,D,H,A,H,A,-118.3009033,34.05773163,20,0,GM,F,3,0
8847390,1,2,2019,1800,7,A,A,D,Y,M,A,N,B,2012,TOYOTA,D,H,A,H,A,-118.3009033,34.05773163,45,0,GM,F,4,0
8847390,1,3,2019,1800,7,A,A,D,Y,M,A,N,B,2012,TOYOTA,D,H,A,H,A,-118.3009033,34.05773163,27,0,GM,M,6,0
8862464,1,1,2019,1805,6,A,A,C,Y,M,A,N,H,2008,CHEVROLET,D,H,A,H,A,-118.6062622,34.24187851,22,0,GL,M,1,0
8862464,1,2,2019,1805,6,A,A,C,Y,M,A,N,H,2008,CHEVROLET,D,H,A,H,A,-118.6062622,34.24187851,18,0,GL,M,3,0
8980504,1,1,2019,657,1,A,A,E,Y,M,A,M,B,2008,CHEVROLET,D,W,A,H,A,-117.7779922,34.09677124,39,0,GL,M,1,0
9021267,1,1,2019,1340,3,B,A,A,Y,M,A,N,N,2004,CHEVROLET,D,H,B,H,A,-118.2608566,33.94581985,3,0,GM,M,4,0
9021267,1,2,2019,1340,3,B,A,A,Y,M,A,N,N,2004,CHEVROLET,D,H,B,H,A,-118.2608566,33.94581985,2,0,GM,F,6,0
9021267,1,3,2019,1340,3,B,A,A,Y,M,A,N,N,2004,CHEVROLET,D,H,B,H,A,-118.2608566,33.94581985,31,0,GL,M,1,0
9021267,1,4,2019,1340,3,B,A,A,Y,M,A,N,N,2004,CHEVROLET,D,H,B,H,A,-118.2608566,33.94581985,24,0,GL,F,3,0
9024166,2,1,2019,1230,5,A,A,D,N,M,A,N,B,2017,GMC,D,W,A,H,A,-118.3617706,34.22496033,71,0,GL,M,1,0
90518834,1,1,2017,945,6,A,A,D,Y,M,A,N,B,2002,FORD,D,H,A,H,A,-118.2903401,33.81894009,53,0,GL,F,3,0
90688608,1,1,2018,1541,6,C,A,E,Y,F,A,N,B,2003,CHEV,D,H,B,H,A,-118.4305496,34.27236938,39,0,GL,M,3,0
90993509,2,1,2019,1500,3,A,A,C,Y,M,A,N,B,2012,NISS,D,H,A,H,A,-118.3149948,34.09910583,56,0,GL,M,1,0
8313690,1,1,2017,900,5,B,A,D,Y,F,A,N,E,2006,FORD,D,H,B,H,A,-118.6043893,34.44279726,26,0,GM,F,1,0
8341615,1,1,2017,1446,6,A,A,D,Y,M,A,N,E,1980,GMC,D,H,A,H,A,-118.3876401,34.04111008,35,0,GM,M,1,0
8448712,1,1,2017,1220,6,A,A,A,Y,F,A,N,B,2006,CHEVROLET,D,H,A,H,A,-117.85487,34.03992006,20,0,GL,F,1,0
8448712,1,2,2017,1220,6,A,A,A,Y,F,A,N,B,2006,CHEVROLET,D,H,A,H,A,-117.85487,34.03992006,17,0,GL,F,3,0
8448712,1,3,2017,1220,6,A,A,A,Y,F,A,N,B,2006,CHEVROLET,D,H,A,H,A,-117.85487,34.03992006,20,0,GM,M,6,0
8478064,2,1,2017,1840,2,A,A,C,N,M,A,N,A,2008,FORD,D,H,A,H,A,-118.4758804,34.20126,47,0,GM,F,3,0
8478064,2,2,2017,1840,2,A,A,C,N,M,A,N,A,2008,FORD,D,H,A,H,A,-118.4758804,34.20126,15,0,GP,F,4,0
8794682,1,1,2019,820,5,A,A,D,N,M,A,N,B,2019,DODGE,D,B,A,H,A,-118.1555862,33.78991318,27,0,GL,M,1,0
8948542,4,1,2019,542,1,A,A,D,N,M,A,N,A,2005,FORD,D,W,A,H,B,-118.1345215,34.07796097,27,0,GM,M,1,0
8948542,4,2,2019,542,1,A,A,D,N,M,A,N,A,2005,FORD,D,W,A,H,B,-118.1345215,34.07796097,44,0,GM,F,3,0
90505709,1,1,2017,245,7,A,A,C,Y,M,A,N,B,2011,TOYT,D,O,A,H,D,-118.1147431,33.80197689,50,0,GL,M,1,0
90570113,2,1,2017,2145,2,A,A,C,N,M,A,N,B,2016,FORD,D,W,A,H,A,-118.1128263,34.50803645,41,0,GM,M,1,0
90791649,1,1,2018,2125,4,A,A,C,N,F,A,N,H,2004,TOYO,D,H,A,H,C,-118.2751312,34.02614975,62,0,GM,F,1,0
90832338,1,1,2018,1300,7,A,A,A,Y,M,A,N,E,2004,CHEV,D,H,A,H,A,-118.1609497,34.01701736,19,0,GL,M,1,0
90939588,2,1,2019,1920,4,B,A,C,N,M,A,N,A,2004,CHEV,D,H,A,H,D,-118.3706436,34.22265625,31,0,GM,F,3,0
91047114,2,1,2019,1425,3,A,A,C,N,M,A,N,A,2014,FORD,D,W,A,H,A,-118.017601,34.14105988,29,0,GM,M,3,0
91047114,2,2,2019,1425,3,A,A,C,N,M,A,N,A,2014,FORD,D,W,A,H,A,-118.017601,34.14105988,41,0,GP,M,6,0
91092484,3,1,2019,650,4,A,A,C,N,F,A,N,A,2008,CHEV,D,H,A,H,B,-118.4878235,34.31238174,26,0,GM,F,1,0
91135195,2,1,2019,1000,2,A,A,C,N,M,A,N,H,2017,CHEVY,D,H,A,H,A,-118.01371,34.02920151,67,0,GM,M,1,0
91138552,2,1,2019,1508,3,B,A,C,N,M,A,N,H,1998,MAZD,D,B,B,H,A,-118.3002777,33.95038223,21,0,GM,M,1,0
8318226,2,1,2017,920,7,C,A,C,N,M,A,N,A,2008,FORD,D,H,B,H,A,-118.4213544,34.31536036,43,0,GM,M,1,0
8413120,2,1,2017,650,3,A,A,C,N,M,A,N,A,2000,FORD,D,H,A,H,A,-118.26466,34.03096004,55,0,GM,M,1,0
8413120,2,2,2017,650,3,A,A,C,N,M,A,N,A,2000,FORD,D,H,A,H,A,-118.26466,34.03096004,27,0,GM,F,3,0
8416248,1,1,2017,1105,6,A,A,D,Y,F,A,H,E,2001,NISSAN,D,H,A,H,A,-118.44176,34.2623101,61,0,GL,F,1,0
8419177,1,1,2017,1532,2,A,A,C,Y,M,A,N,B,2001,GMC,D,H,A,H,C,-118.0378601,34.02522025,38,0,GM,M,3,0
8633025,2,1,2018,1358,1,A,A,D,N,M,A,N,D,2014,FORD,D,B,A,H,A,-118.3178711,33.89441681,63,0,GM,M,1,0
8633025,2,2,2018,1358,1,A,A,D,N,M,A,N,D,2014,FORD,D,B,A,H,A,-118.3178711,33.89441681,62,0,GM,F,3,0
8781805,3,1,2018,2230,5,A,A,C,N,M,A,N,A,2001,CHEVROLET,D,H,A,H,C,-118.4849091,34.25004196,49,0,GM,M,1,0
90398228,1,1,2017,2000,5,B,A,E,Y,M,A,N,B,2003,NISS,D,H,B,H,D,-117.7434583,34.0241461,43,0,GL,F,3,0
90501825,2,1,2017,1355,7,A,A,C,N,M,A,N,A,2009,HOND,D,A,A,H,A,-118.0824492,33.9209246,22,0,GM,F,3,0
90535872,1,1,2017,526,7,A,A,E,Y,F,A,N,B,2016,NISS,D,H,A,H,D,-118.1864088,34.49303768,33,0,GM,F,1,0
90709201,1,1,2018,1250,3,A,A,C,Y,F,A,N,B,2001,GMC,D,H,A,H,A,-118.3697739,33.96354294,47,0,GM,F,1,0
90909330,1,1,2019,1932,2,B,A,C,Y,M,A,N,B,2015,NISS,D,H,B,H,D,-118.6355972,34.51607513,50,0,GL,M,1,0
90928126,2,1,2019,1230,1,A,A,A,N,M,A,N,B,2007,GMC,D,H,A,H,A,-117.8989792,34.09939957,34,0,GL,M,1,0
90974139,1,1,2019,810,6,A,A,D,Y,M,A,N,E,1979,FORD,D,B,A,H,A,-118.3540878,33.9888916,59,0,GP,M,1,0
90978385,2,1,2019,1510,5,A,A,C,N,F,A,N,B,2016,NISS,D,H,A,H,A,-118.3851089,33.97550201,20,0,GL,F,1,0
90978385,2,2,2019,1510,5,A,A,C,N,F,A,N,B,2016,NISS,D,H,A,H,A,-118.3851089,33.97550201,95,0,GL,F,3,0
91003644,1,1,2019,1505,5,A,A,E,Y,M,A,L,M,2001,CHEV,D,H,A,H,A,-118.368988,34.43819046,32,0,GM,M,1,0
91156122,2,1,2019,1705,4,A,A,B,Y,M,A,N,J,2019,TOYO,D,O,A,H,B,-118.2141266,34.05588913,55,0,GM,M,1,0
8440494,2,1,2017,1125,4,A,A,C,N,M,A,N,A,1999,TOYOTA,D,W,A,H,A,-118.125447,33.80225617,50,0,GM,M,1,0
8558979,1,1,2018,1327,7,A,A,C,Y,F,A,N,H,1999,FORD,D,W,A,H,A,-118.3670425,33.90174866,1,0,MQ,M,6,0
8570637,2,1,2018,2111,5,A,A,A,N,M,H,N,B,2017,RAM,D,W,A,H,C,-118.1830521,34.64569092,32,0,GM,F,3,0
8570637,2,2,2018,2111,5,A,A,A,N,M,H,N,B,2017,RAM,D,W,A,H,C,-118.1830521,34.64569092,13,0,GM,M,4,0
8570637,2,3,2018,2111,5,A,A,A,N,M,H,N,B,2017,RAM,D,W,A,H,C,-118.1830521,34.64569092,9,0,GM,M,6,0
8804800,3,1,2019,1350,4,C,A,C,N,M,A,N,A,2007,NISSAN,D,H,B,H,A,-118.4620132,34.22145844,49,0,GM,M,1,0
8804800,3,2,2019,1350,4,C,A,C,N,M,A,N,A,2007,NISSAN,D,H,B,H,A,-118.4620132,34.22145844,26,0,GM,M,3,0
8823660,1,1,2019,1154,6,A,A,E,Y,M,A,N,C,1995,FORD,D,B,A,H,A,-118.309082,33.91641617,58,0,GM,M,1,0
8947480,2,1,2019,945,3,A,A,C,N,M,A,N,A,2012,NISSAN,D,O,A,H,A,-118.3442841,34.20922089,71,0,GM,M,1,0
8967156,2,1,2019,1524,2,A,A,C,N,M,A,N,A,2019,GMC,D,W,A,H,A,-118.0121002,33.91439819,29,0,GM,M,1,0
90974191,2,1,2019,1328,6,B,A,C,N,F,A,N,B,2019,TOYT,D,H,A,H,A,-118.3438339,33.88963699,6,0,EM,M,6,0
91039885,1,1,2019,1555,6,A,A,C,N,M,A,N,H,2018,TOYO,D,H,A,H,A,-118.265152,34.0333519,31,0,GM,M,1,0
91039885,1,2,2019,1555,6,A,A,C,N,M,A,N,H,2018,TOYO,D,H,A,H,A,-118.265152,34.0333519,21,0,GM,M,3,0
91046522,2,1,2019,728,1,A,A,C,N,M,A,N,A,2003,GMC,D,H,A,H,A,-118.4857712,34.26873779,32,0,GM,M,1,0
91154162,2,1,2019,540,5,A,A,C,N,M,A,N,H,2019,TOYO,D,W,A,H,D,-118.4414597,34.2629509,49,0,GM,M,1,0
8378454,2,1,2017,1430,2,A,A,C,N,M,A,L,A,2011,DODGE,D,H,A,H,A,-118.1476801,34.6458101,28,0,GM,M,1,0
8395090,2,1,2017,2355,2,A,A,C,N,M,A,N,A,2017,FORD,D,O,A,H,C,-118.5625244,34.18410617,51,0,GM,M,1,0
8395090,2,2,2017,2355,2,A,A,C,N,M,A,N,A,2017,FORD,D,O,A,H,C,-118.5625244,34.18410617,42,0,GM,F,6,0
8538788,3,1,2017,1302,7,A,A,C,N,M,A,N,A,2011,FORD,D,W,A,H,A,-117.7288222,34.10698078,69,0,GM,F,3,0
8539497,2,1,2018,105,4,A,A,D,N,M,A,N,B,1985,CHEVROLET,D,B,A,H,C,-118.2462921,33.93111038,46,0,GM,M,1,0
8550008,2,1,2018,750,4,B,A,D,Y,F,A,N,I,2016,CHEVROLET,D,B,A,H,A,-118.2932205,33.99685287,69,0,GL,F,1,0
8570612,1,1,2018,1450,3,B,A,A,Y,M,A,A,B,2017,CHEVROLET,D,W,A,H,A,-118.2883148,33.73422623,56,0,GL,M,1,3
8635730,1,1,2018,1050,6,A,A,D,Y,M,A,N,E,1989,CHEVROLET,D,H,A,H,A,-118.1219711,34.00645065,30,0,GM,F,1,0
